is Elon Musk,created at,source,possibly sensitive,lang,has_text,has_link,has_hashtag,has_at,has_emoji,sentiment,retweet count,reply count,like count,quote count
0,2022-11-17 05:17:30+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,83,75,1459,6
0,2022-11-17 05:17:15+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,42,25,731,1
0,2022-11-17 05:16:28+00:00,Twitter for iPhone,False,en,1,0,1,1,0,0.362890625,85,97,2129,9
0,2022-11-17 05:11:57+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.3,43,33,686,6
0,2022-11-17 05:10:44+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,53,36,839,8
0,2022-11-17 05:10:22+00:00,Twitter for iPhone,False,en,1,0,1,1,1,0.5,67,62,1517,8
0,2022-11-17 05:08:50+00:00,Twitter for iPhone,False,en,1,0,1,1,0,-0.5,198,469,7877,113
0,2022-11-17 05:07:23+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.7,69,52,1200,4
0,2022-11-17 05:06:46+00:00,Twitter for iPhone,False,en,1,0,0,0,0,-0.48828125,69,98,1525,7
0,2022-11-17 05:06:09+00:00,Twitter for iPhone,False,en,1,0,0,0,0,0.0,147,365,3794,45
0,2022-11-16 18:10:34+00:00,Twitter for iPhone,False,en,1,0,0,0,1,0.0,126,250,2869,30
0,2022-11-16 02:32:07+00:00,Twitter for iPhone,False,en,1,0,0,0,0,0.08333333333333333,1459,2332,33825,619
0,2022-11-15 22:33:40+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.0,150,143,2556,21
0,2022-11-15 16:06:46+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.5,96,65,2247,9
0,2022-11-15 16:06:43+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.55,107,44,2179,8
0,2022-11-15 16:06:03+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.5375,38,26,1356,1
0,2022-11-15 16:05:53+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,345,199,8093,39
0,2022-11-14 20:21:25+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.0,266,376,3372,41
0,2022-11-13 21:52:38+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,1943,1098,51316,181
0,2022-11-13 21:52:30+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.5,691,174,11903,55
0,2022-11-13 21:52:13+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.5,647,212,11304,47
0,2022-11-13 21:51:35+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.5,1513,367,29718,169
0,2022-11-12 16:07:33+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,1481,1253,43391,112
0,2022-11-12 16:06:47+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.35714285714285715,320,229,7836,41
0,2022-11-12 16:04:08+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,480,461,9449,37
0,2022-11-12 16:03:47+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,668,301,14090,77
0,2022-11-12 16:03:18+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,546,181,10869,70
0,2022-11-12 03:21:06+00:00,Twitter for iPhone,False,und,1,1,0,0,0,0.0,5049,728,141642,617
0,2022-11-11 20:12:07+00:00,Twitter for iPhone,False,en,1,1,1,1,1,0.13636363636363635,90,105,1311,7
0,2022-11-11 14:52:31+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,1260,695,29507,160
0,2022-11-10 21:19:21+00:00,Twitter for iPhone,False,tl,1,1,0,0,0,0.0,140,367,2546,11
0,2022-11-10 17:00:33+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,89,44,1350,6
0,2022-11-10 17:00:32+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,131,71,2502,12
0,2022-11-10 17:00:29+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,74,27,1594,2
0,2022-11-10 17:00:26+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,61,20,1314,1
0,2022-11-10 17:00:23+00:00,Twitter for iPhone,False,zxx,0,1,0,0,0,2.0,130,40,2264,14
0,2022-11-10 17:00:21+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,279,188,4931,41
0,2022-11-10 05:55:52+00:00,Twitter for iPhone,False,en,1,0,0,0,0,0.8,165,181,4913,16
0,2022-11-10 05:55:37+00:00,Twitter for iPhone,False,en,1,0,0,0,0,-0.09999999999999998,1070,785,30984,552
0,2022-11-10 05:54:20+00:00,Twitter for iPhone,False,en,1,0,0,0,0,0.0,90,90,1912,8
0,2022-11-10 05:53:02+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.1,219,192,7586,25
0,2022-11-10 05:49:18+00:00,Twitter for iPhone,False,en,1,0,0,0,0,0.25,94,115,2393,11
0,2022-11-10 05:36:29+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.8,174,134,4206,14
0,2022-11-10 05:21:21+00:00,Twitter for iPhone,False,qst,1,1,0,0,1,0.0,105,1005,1883,5
0,2022-11-10 05:20:52+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.85,39,29,797,1
0,2022-11-10 05:20:31+00:00,Twitter for iPhone,False,en,1,0,0,0,1,0.5,370,435,12569,124
0,2022-11-10 05:19:41+00:00,Twitter for iPhone,False,en,1,1,0,0,0,1.0,36,25,606,0
0,2022-11-10 05:19:04+00:00,Twitter for iPhone,False,und,1,1,0,0,1,0.0,44,50,712,2
0,2022-11-10 05:18:26+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,33,22,455,1
0,2022-11-10 05:14:43+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.0,148,127,3765,8
0,2022-11-10 05:12:41+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,40,28,716,1
0,2022-11-10 05:12:08+00:00,Twitter for iPhone,False,qst,1,1,0,0,0,-0.375,47,36,596,2
0,2022-11-10 05:11:34+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.44765625,41,17,498,0
0,2022-11-10 05:04:50+00:00,Twitter for iPhone,False,en,1,0,0,0,0,0.0,147,177,2475,42
0,2022-11-09 20:21:12+00:00,Twitter for iPhone,False,pt,1,1,0,0,0,0.0,1787,640,36527,285
0,2022-11-09 17:28:14+00:00,Twitter for iPhone,False,en,1,1,1,1,0,0.06818181818181818,146,97,2178,10
0,2022-11-09 15:42:27+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,666,398,17943,147
0,2022-11-09 15:41:12+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,562,194,12569,149
0,2022-11-08 21:37:08+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.625,598,353,24879,48
0,2022-11-08 21:16:22+00:00,Twitter for iPhone,False,en,1,0,0,0,0,1.0,70,83,1789,8
0,2022-11-07 19:12:52+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.0,111,181,1836,9
0,2022-11-05 16:04:32+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,281,285,6150,26
0,2022-11-05 15:21:35+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.3416666666666667,121,77,3423,5
0,2022-11-05 15:21:34+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,138,72,4021,3
0,2022-11-05 15:21:32+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.42812500000000003,505,399,15890,82
0,2022-11-04 22:15:03+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.7,1414,729,32946,126
0,2022-11-04 17:03:38+00:00,Twitter for iPhone,False,en,1,1,1,1,1,0.13636363636363635,89,115,1424,3
0,2022-11-04 03:16:44+00:00,Twitter for iPhone,False,en,1,0,0,0,0,0.2333333333333333,917,1231,23870,405
0,2022-11-03 22:23:00+00:00,Twitter for iPhone,False,en,1,0,0,0,1,0.21103896103896103,256,877,9805,94
0,2022-11-03 17:30:30+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.5821428571428572,835,347,23886,51
0,2022-11-03 04:37:42+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.875,73,95,1529,8
0,2022-11-03 04:31:29+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.625,71,97,1154,7
0,2022-11-03 04:31:03+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,51,35,890,3
0,2022-11-03 04:29:26+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.625,744,272,32156,74
0,2022-11-03 04:26:59+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,84,63,1280,5
0,2022-11-03 04:20:23+00:00,Twitter for iPhone,False,en,1,0,0,0,1,0.65,99,98,2930,8
0,2022-11-03 04:18:23+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,140,106,2481,9
0,2022-11-03 04:16:07+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,282,1096,14071,140
0,2022-11-03 04:05:14+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.2,122,123,2730,7
0,2022-11-03 04:01:47+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,48,37,601,2
0,2022-11-02 16:20:11+00:00,Twitter for iPhone,False,en,1,1,1,1,1,0.15340909090909088,239,142,3653,21
0,2022-10-31 16:59:42+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.06818181818181818,193,255,2682,18
0,2022-10-31 14:11:00+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,3553,1176,98767,377
0,2022-10-31 14:10:52+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,823,326,21244,71
0,2022-10-31 14:07:24+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,1353,404,32112,134
0,2022-10-31 14:07:06+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,445,175,11744,37
0,2022-10-31 14:06:29+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,739,290,17404,62
0,2022-10-31 02:35:09+00:00,Twitter for iPhone,False,et,1,1,0,0,0,0.0,3940,773,69271,1298
0,2022-10-30 06:18:44+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.0,8392,3245,170483,3871
0,2022-10-30 06:16:49+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,4271,944,80457,900
0,2022-10-29 18:52:31+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.0,285,247,5312,65
0,2022-10-28 17:16:40+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,2097,346,28986,311
0,2022-10-28 17:16:18+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,1328,244,20687,245
0,2022-10-28 17:15:54+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,8968,705,97433,2902
0,2022-10-28 17:15:34+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,21429,2493,264200,7850
0,2022-10-28 17:06:21+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.17045454545454544,70,116,1287,1
0,2022-10-27 00:31:43+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,3561,2211,83769,662
0,2022-10-27 00:31:35+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,867,504,20903,110
0,2022-10-27 00:31:26+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.8,1219,790,30593,184
0,2022-10-26 19:05:08+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.675,167,158,2728,34
0,2022-10-26 18:49:58+00:00,Twitter for iPhone,False,en,1,1,1,1,0,0.13636363636363635,150,113,2526,6
0,2022-10-26 15:18:56+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.0,71,106,1215,1
0,2022-10-25 21:28:24+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.5,571,376,16411,51
0,2022-10-25 21:28:17+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.5,252,165,7175,21
0,2022-10-25 21:28:07+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.5,1548,704,36062,142
0,2022-10-24 16:22:28+00:00,Twitter for iPhone,False,en,1,0,0,0,0,-0.5125,10411,9390,208518,6367
0,2022-10-24 00:01:01+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.38839285714285715,945,1294,27453,116
0,2022-10-21 21:14:36+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,135,238,2337,12
0,2022-10-21 21:14:22+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,1032,399,29142,75
0,2022-10-21 21:14:01+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,108,86,2037,4
0,2022-10-21 21:13:21+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,49,42,1306,1
0,2022-10-21 21:12:13+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,38,32,883,2
0,2022-10-21 21:12:07+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,26,17,518,3
0,2022-10-21 21:11:42+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,76,126,1595,1
0,2022-10-21 19:30:23+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,82,74,2187,9
0,2022-10-21 18:14:51+00:00,Twitter for iPhone,False,en,1,1,0,0,0,-0.4,264,293,4760,48
0,2022-10-21 17:59:52+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,49,42,985,2
0,2022-10-21 17:59:18+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,34,27,728,3
0,2022-10-21 17:58:50+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,108,153,2333,6
0,2022-10-21 17:58:27+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,53,41,1293,4
0,2022-10-21 17:55:34+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,136,143,4989,10
0,2022-10-21 17:54:33+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,34,30,700,0
0,2022-10-21 17:54:17+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,54,48,1300,3
0,2022-10-21 17:54:09+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,55,40,963,0
0,2022-10-21 17:53:35+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,22,22,367,1
0,2022-10-21 17:52:46+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,21,25,413,1
0,2022-10-21 17:45:48+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,61,56,1207,3
0,2022-10-21 17:45:39+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,39,30,785,1
0,2022-10-21 17:45:27+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,53,114,1165,2
0,2022-10-21 17:45:08+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,28,14,570,3
0,2022-10-21 17:44:55+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,26,17,611,1
0,2022-10-21 17:44:36+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,32,14,492,1
0,2022-10-21 17:44:27+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,26,18,442,1
0,2022-10-21 17:44:03+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,25,18,324,1
