is Elon Musk,created at,source,possibly sensitive,lang,has_text,has_link,has_hashtag,has_at,has_emoji,sentiment,retweet count,reply count,like count,quote count
0,2022-11-28 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.9,55,86,769,4
0,2022-11-28 00:39:05+00:00,Twitter Web App,False,en,1,1,0,0,0,0.0,28,85,417,4
0,2022-11-28 00:00:01+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,120,322,2005,20
0,2022-11-27 22:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,153,597,2992,21
0,2022-11-27 19:00:01+00:00,Sprinklr,False,en,1,0,0,0,1,0.4,201,310,2858,26
0,2022-11-27 17:00:01+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,303,2437,8000,127
0,2022-11-27 01:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,773,2965,14146,225
0,2022-11-27 00:01:02+00:00,Sprinklr,False,en,1,1,0,0,1,0.2857142857142857,28,64,484,4
0,2022-11-26 23:17:05+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,137,624,1253,29
0,2022-11-26 19:12:36+00:00,Twitter Web App,False,en,1,0,1,1,0,0.0,30,116,501,3
0,2022-11-26 19:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.5,192,543,3853,46
0,2022-11-26 18:50:24+00:00,Twitter Web App,False,es,1,0,0,0,1,0.0,198,118,2713,18
0,2022-11-26 18:09:38+00:00,Twitter Web App,False,de,1,0,1,1,1,0.0,73,78,723,6
0,2022-11-26 17:31:31+00:00,Twitter Web App,False,en,1,0,1,1,1,0.125,64,68,861,3
0,2022-11-26 17:24:55+00:00,Twitter Web App,False,fr,1,0,1,1,0,0.0,54,61,658,1
0,2022-11-26 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.5,322,1091,3995,31
0,2022-11-26 00:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.35,170,444,3037,15
0,2022-11-25 22:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,594,6044,15016,252
0,2022-11-25 19:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,192,266,2399,13
0,2022-11-25 17:00:01+00:00,Twitter Web App,False,en,1,0,1,1,0,0.0,76,126,735,11
0,2022-11-25 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.3,53,48,691,3
0,2022-11-25 00:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.2,280,356,3929,25
0,2022-11-24 22:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,197,602,3534,25
0,2022-11-24 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,635,1667,12802,204
0,2022-11-24 17:00:00+00:00,Sprinklr,False,en,1,0,1,1,1,0.1375,192,234,1474,35
0,2022-11-24 01:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.5,437,780,6809,82
